"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"40",2022-03-08 00:03:15,1,303,100,48.7855085133703,6.95747705106533
"41",2022-03-08 00:03:20,1,303,100,50.9709276531371,6.44749873593098
"42",2022-03-08 00:03:25,1,303,100,49.9848028992237,6.58549074790181
"43",2022-03-08 00:03:30,1,303,100,48.5995515756741,6.78809075005203
"44",2022-03-08 00:03:35,1,303,100,47.6782312053179,6.90244762883136
"45",2022-03-08 00:03:40,1,303,100,47.2511933647783,6.65980020482766
"46",2022-03-08 00:03:45,1,303,100,50.074466129882,6.78438633828739
"47",2022-03-08 00:03:50,1,303,100,49.1748267362938,6.35665752000682
"48",2022-03-08 00:03:55,1,303,100,48.9395050685637,6.97625453321004
"49",2022-03-08 00:04:00,1,303,100,46.6139180078781,6.58503591100876
"50",2022-03-08 00:04:05,1,303,100,48.4681524819587,7.16011437002192
"51",2022-03-08 00:04:10,1,303,100,47.8467212074902,6.78863610938321
"52",2022-03-08 00:04:15,1,303,100,49.2920456013181,6.38905049040409
"53",2022-03-08 00:04:20,1,303,100,50.542948688279,6.53624666901094
"54",2022-03-08 00:04:25,1,303,100,49.7054515062517,6.88973966007921
"55",2022-03-08 00:04:30,1,303,100,47.172488589597,6.84831347071121
"56",2022-03-08 00:04:35,1,303,100,50.531817095286,6.72846926129222
"57",2022-03-08 00:04:40,1,303,100,48.8104695665679,6.83399389336435
"58",2022-03-08 00:04:45,1,303,100,49.8004113673736,6.49594557175214
"59",2022-03-08 00:04:50,1,303,100,47.9463770919151,7.18900956679043
"60",2022-03-08 00:04:55,1,303,100,48.125185124709,6.88190744688274
"61",2022-03-08 00:05:00,1,303,100,49.6889807926708,6.47465348957276
"62",2022-03-08 00:05:05,1,303,100,48.4188979388851,6.85878014639155
"63",2022-03-08 00:05:10,1,303,100,50.7511267914081,6.38366867690182
"64",2022-03-08 00:05:15,1,303,100,48.8290467893869,7.02017290081121
"65",2022-03-08 00:05:20,1,303,100,49.5379132964704,6.25374884730307
"66",2022-03-08 00:05:25,1,303,100,50.4111906071867,6.46719842734498
"67",2022-03-08 00:05:30,1,303,100,48.9929901509244,6.37098781972385
"68",2022-03-08 00:05:35,1,303,100,49.1621098082706,6.79333204838137
"69",2022-03-08 00:05:40,1,303,100,48.1608064286922,6.5686082732573
"70",2022-03-08 00:05:45,1,303,100,47.7619206702502,6.73046708168245
"71",2022-03-08 00:05:50,1,303,100,48.7752184163284,6.60286229006421
"72",2022-03-08 00:05:55,1,303,100,48.753108519463,6.6437242717013
"73",2022-03-08 00:06:00,1,303,100,48.0364613707468,6.68843946231077
"74",2022-03-08 00:06:05,1,303,100,48.7929909995479,6.65640815190314
"75",2022-03-08 00:06:10,1,303,100,49.3710666795348,6.395284616375
"76",2022-03-08 00:06:15,1,303,100,49.7498972508017,6.91085974721263
"77",2022-03-08 00:06:20,1,303,100,46.9120959660827,6.62993385319783
"78",2022-03-08 00:06:25,1,303,100,48.8663484205206,6.6072560561954
"79",2022-03-08 00:06:30,1,303,100,47.9395146754583,6.37605303653323
"80",2022-03-08 00:06:35,1,303,100,49.5956798022247,6.5992530551836
"81",2022-03-08 00:06:40,1,303,100,47.8225678604579,6.82910842028627
"82",2022-03-08 00:06:45,1,303,100,47.4248648168909,6.89228571783423
"83",2022-03-08 00:06:50,1,303,100,48.1568287154462,6.68703579403301
"84",2022-03-08 00:06:55,1,303,100,50.2419460705744,6.92735528440954
"85",2022-03-08 00:07:00,1,303,100,47.4552962300856,6.72284604045294
"86",2022-03-08 00:07:05,1,303,100,48.1984484024646,6.33632130748836
"87",2022-03-08 00:07:10,1,303,100,48.3993633168849,6.96040565266711
"88",2022-03-08 00:07:15,1,303,100,48.8105963405643,6.99321857856844
"89",2022-03-08 00:07:20,1,303,100,47.480905679679,6.59375963610259
"90",2022-03-08 00:07:25,1,303,100,47.4182635120643,6.60856355778316
"91",2022-03-08 00:07:30,1,303,100,50.0891067963473,6.52304959366641
"92",2022-03-08 00:07:35,1,303,100,49.566140670784,6.7647669219374
"93",2022-03-08 00:07:40,1,303,100,47.0379852839003,6.68336849832774
"94",2022-03-08 00:07:45,1,303,100,48.8232371948158,6.20639818662653
"95",2022-03-08 00:07:50,1,303,100,51.201900530731,6.72093209150002
"96",2022-03-08 00:07:55,1,303,100,48.7258288637343,6.8730220442134
"97",2022-03-08 00:08:00,1,303,100,49.0166525673157,6.23857898708372
"98",2022-03-08 00:08:05,1,303,100,47.5139896396734,6.87036333937023
"99",2022-03-08 00:08:10,1,303,100,49.5279740480351,6.11465921240723
"100",2022-03-08 00:08:15,1,303,100,48.2996237317565,6.4397444736001
"101",2022-03-08 00:08:20,1,303,100,49.1592688330851,6.21613714419238
"102",2022-03-08 00:08:25,1,303,100,48.2520544386559,6.32385659003737
"103",2022-03-08 00:08:30,1,303,100,50.4910378295618,6.847861518398
"104",2022-03-08 00:08:35,1,303,100,49.3611232314445,6.60945259932242
"105",2022-03-08 00:08:40,1,303,100,50.0197983529543,6.59785271327394
"106",2022-03-08 00:08:45,1,303,100,48.8787753576215,6.76550484888828
"107",2022-03-08 00:08:50,1,303,100,49.2299670568202,6.86177085848772
"108",2022-03-08 00:08:55,1,303,100,46.7356651844479,7.04350462900247
"109",2022-03-08 00:09:00,1,303,100,49.5456495802423,6.54680714961353
"110",2022-03-08 00:09:05,1,303,100,48.9932341231232,6.35366180571328
"111",2022-03-08 00:09:10,1,303,100,50.0190275774249,6.77918413482842
"112",2022-03-08 00:09:15,1,303,100,48.4999651678564,6.03036200456477
"113",2022-03-08 00:09:20,1,303,100,49.685259352257,7.07280173400588
"114",2022-03-08 00:09:25,1,303,100,49.6539947173544,6.54498000314588
"115",2022-03-08 00:09:30,1,303,100,48.252515538671,6.84258542231935
"116",2022-03-08 00:09:35,1,303,100,49.6952210019867,7.22752419923095
"117",2022-03-08 00:09:40,1,303,100,48.965222959945,7.10124091487459
"118",2022-03-08 00:09:45,1,303,100,48.2717477248612,6.56931630023065
"119",2022-03-08 00:09:50,1,303,100,46.0442785454024,6.64011591349313
"120",2022-03-08 00:09:55,1,303,100,50.6389969765562,6.47640835268485
"121",2022-03-08 00:10:00,1,303,100,48.4078334046564,5.82561892996823
"122",2022-03-08 00:10:05,1,303,100,49.9053437444177,6.76823681229114
"123",2022-03-08 00:10:10,1,303,100,48.0283464527933,6.43927898848087
"124",2022-03-08 00:10:15,1,303,100,48.7662051416336,6.49632573662946
"125",2022-03-08 00:10:20,1,303,100,49.5516108360094,7.05003385842326
"126",2022-03-08 00:10:25,1,303,100,48.8900677358203,6.48402959200172
"127",2022-03-08 00:10:30,1,303,100,48.0966476371707,6.68256704521871
"128",2022-03-08 00:10:35,1,303,100,50.7208368651171,6.65587469843001
"129",2022-03-08 00:10:40,1,303,100,49.5188076302229,6.46850272646754
"130",2022-03-08 00:10:45,1,303,100,49.3338743356489,6.4100796839275
"131",2022-03-08 00:10:50,1,303,100,49.4018281845967,6.82709873326764
"132",2022-03-08 00:10:55,1,303,100,46.7457525813396,6.98598863137853
"133",2022-03-08 00:11:00,1,303,100,47.9320740713828,6.87758212688827
"134",2022-03-08 00:11:05,1,303,100,46.7579882585523,7.00492547679586
"135",2022-03-08 00:11:10,1,303,100,49.1164014856463,6.62232059404979
"136",2022-03-08 00:11:15,1,303,100,47.9903992008567,6.54993896992938
"137",2022-03-08 00:11:20,1,303,100,49.6756438823164,6.90140708041277
"138",2022-03-08 00:11:25,1,303,100,48.8423630371294,6.4890184509053
"139",2022-03-08 00:11:30,1,303,100,48.6564587180342,6.16418360029035
"140",2022-03-08 00:11:35,1,303,100,48.3922687013477,6.45207452086029
"141",2022-03-08 00:11:40,1,303,100,48.8386277616622,6.71397751936382
"142",2022-03-08 00:11:45,1,303,100,48.1006752240118,6.69764584512725
"143",2022-03-08 00:11:50,1,303,100,48.0824535787195,6.82038450326529
"144",2022-03-08 00:11:55,1,303,100,49.337586708188,6.72673865438345
"145",2022-03-08 00:12:00,1,303,100,48.6675091476517,6.86034254084795
"146",2022-03-08 00:12:05,1,303,100,49.0629608677709,6.91802530037248
"147",2022-03-08 00:12:10,1,303,100,49.9231870462134,7.2373408173505
"148",2022-03-08 00:12:15,1,303,100,48.4714222728162,6.46685201008273
"149",2022-03-08 00:12:20,1,303,100,47.2195517906117,7.30325857546572
"150",2022-03-08 00:12:25,1,303,100,48.4352052844857,6.39659297260256
"151",2022-03-08 00:12:30,1,303,100,47.357655365968,6.70130997050096
"152",2022-03-08 00:12:35,1,303,100,48.9355124476719,6.3217518860288
"153",2022-03-08 00:12:40,1,303,100,48.8826295174132,6.876369937963
"154",2022-03-08 00:12:45,1,303,100,48.5105993979614,6.68735049777231
"155",2022-03-08 00:12:50,1,303,100,49.3268427262242,6.74410661776901
"156",2022-03-08 00:12:55,1,303,100,48.8084412844327,6.96785073211311
"157",2022-03-08 00:13:00,1,303,100,48.695111035787,6.58395988647446
"158",2022-03-08 00:13:05,1,303,100,47.4618460557377,6.65998673210882
"159",2022-03-08 00:13:10,1,303,100,49.115459065888,6.70115514470246
"160",2022-03-08 00:13:15,1,303,100,48.5191320339397,7.04968400561489
"161",2022-03-08 00:13:20,1,303,100,49.9054643627827,6.8686014376924
"162",2022-03-08 00:13:25,1,303,100,47.9921077588359,6.41626466304375
"163",2022-03-08 00:13:30,1,303,100,47.2496636519967,6.69628156529546
"164",2022-03-08 00:13:35,1,303,100,47.4196558825009,6.78834733756546
"165",2022-03-08 00:13:40,1,303,100,47.4636099594469,6.91037072634383
"166",2022-03-08 00:13:45,1,303,100,47.9268391433117,6.95431508022104
"167",2022-03-08 00:13:50,1,303,100,49.1301483092574,6.82407914862667
"168",2022-03-08 00:13:55,1,303,100,48.5562702559519,6.95157924819357
"169",2022-03-08 00:14:00,1,303,100,48.0524445917651,6.50597531532513
"170",2022-03-08 00:14:05,1,303,100,48.0932127159255,6.61250477171807
"171",2022-03-08 00:14:10,1,303,100,47.816964051901,6.55091748720664
"172",2022-03-08 00:14:15,1,303,100,49.8687008555903,6.51680995143676
"173",2022-03-08 00:14:20,1,303,100,47.5144167441493,6.61231640771697
"174",2022-03-08 00:14:25,1,303,100,49.9468511193926,6.74587417310094
"175",2022-03-08 00:14:30,1,303,100,47.990584757112,6.73439047497117
"176",2022-03-08 00:14:35,1,303,100,47.2681013963527,6.3435553511115
"177",2022-03-08 00:14:40,1,303,100,47.2415630407819,6.91274291010064
"178",2022-03-08 00:14:45,1,303,100,48.3370610889273,7.06132256959653
"179",2022-03-08 00:14:50,1,303,100,49.4209884904504,6.31765479542011
"180",2022-03-08 00:14:55,1,303,100,48.7478274769151,6.72491568368185
"181",2022-03-08 00:15:00,1,303,100,48.9776294439309,6.54342970672218
"182",2022-03-08 00:15:05,1,303,100,50.1597911928718,6.7791935047642
"183",2022-03-08 00:15:10,1,303,100,49.5078103622487,6.22686737462167
"184",2022-03-08 00:15:15,1,303,100,49.7556046593173,6.65840412589988
"185",2022-03-08 00:15:20,1,303,100,48.3403808307353,6.58398771927047
"186",2022-03-08 00:15:25,1,303,100,48.776368193923,6.64485807096417
"187",2022-03-08 00:15:30,1,303,100,47.6465366688425,6.63027745049845
"188",2022-03-08 00:15:35,1,303,100,47.5598309488738,6.12876749275282
"189",2022-03-08 00:15:40,1,303,100,49.7809892736865,6.55067669772983
"190",2022-03-08 00:15:45,1,303,100,49.18248507198,6.5321419872985
"191",2022-03-08 00:15:50,1,303,100,48.3165285413379,6.33182716793586
"192",2022-03-08 00:15:55,1,303,100,48.4905276723265,6.80437518153515
"193",2022-03-08 00:16:00,1,303,100,47.8264580295809,6.62485317095303
"194",2022-03-08 00:16:05,1,303,100,48.9594192746359,6.4089291393316
"195",2022-03-08 00:16:10,1,303,100,48.804761631849,6.56125738329923
"196",2022-03-08 00:16:15,1,303,100,49.6437369739584,7.15886404726563
"197",2022-03-08 00:16:20,1,303,100,48.8960330839199,6.42527428269736
"198",2022-03-08 00:16:25,1,303,100,49.6342491203032,6.35752596944906
"199",2022-03-08 00:16:30,1,303,100,47.2709115249176,6.54682001482962
"200",2022-03-08 00:16:35,1,303,100,50.1182469087919,6.81262853783275
"201",2022-03-09 00:00:00,1,303,200,47.5445700512356,6.78141956541657
"202",2022-03-09 00:00:05,1,303,200,48.6542653184782,6.88900252321271
"203",2022-03-09 00:00:10,1,303,200,48.4401765849576,6.44213311482467
"204",2022-03-09 00:00:15,1,303,200,47.7922787428119,6.64470540314703
"205",2022-03-09 00:00:20,1,303,200,49.1653392620044,6.57142096304499
"206",2022-03-09 00:00:25,1,303,200,48.0602656432239,6.47845069038211
"207",2022-03-09 00:00:30,1,303,200,49.4282925331185,7.00219513557724
"208",2022-03-09 00:00:35,1,303,200,47.471495500299,6.68590274341946
"209",2022-03-09 00:00:40,1,303,200,48.7990494516432,6.71110334941667
"210",2022-03-09 00:00:45,1,303,200,47.9745328744154,6.42565927452744
"211",2022-03-09 00:00:50,1,303,200,48.9071565763289,6.98175199479823
"212",2022-03-09 00:00:55,1,303,200,47.6075297841638,7.0773444275554
"213",2022-03-09 00:01:00,1,303,200,50.0945564290341,6.62658152421753
"214",2022-03-09 00:01:05,1,303,200,49.4043767010829,6.88201853967488
"215",2022-03-09 00:01:10,1,303,200,49.0427816355641,6.69143208194807
"216",2022-03-09 00:01:15,1,303,200,50.3396123761934,6.9116030933252
"217",2022-03-09 00:01:20,1,303,200,48.530111501514,6.54659469233686
"218",2022-03-09 00:01:25,1,303,200,48.5010590992,6.43284562638035
"219",2022-03-09 00:01:30,1,303,200,49.4926720092111,6.73080971641766
"220",2022-03-09 00:01:35,1,303,200,50.434415943926,6.60089262174624
"221",2022-03-09 00:01:40,1,303,200,50.1495968273422,6.84639040800635
"222",2022-03-09 00:01:45,1,303,200,47.7874385936827,6.93317163652019
"223",2022-03-09 00:01:50,1,303,200,48.3729124908596,6.42307912438858
"224",2022-03-09 00:01:55,1,303,200,48.2375288194616,6.60518906360247
"225",2022-03-09 00:02:00,1,303,200,47.783950747523,6.62690145499634
"226",2022-03-09 00:02:05,1,303,200,49.2765544530004,6.79605704154489
"227",2022-03-09 00:02:10,1,303,200,48.317887262254,6.77423902883594
"228",2022-03-09 00:02:15,1,303,200,49.7005641531337,6.65375122641517
"229",2022-03-09 00:02:20,1,303,200,48.7820654324876,6.83748009697863
"230",2022-03-09 00:02:25,1,303,200,47.109002367652,6.71021254228424
"231",2022-03-09 00:02:30,1,303,200,46.5785653254616,7.26061778986321
"232",2022-03-09 00:02:35,1,303,200,47.7582728377396,6.66874115960055
"233",2022-03-09 00:02:40,1,303,200,48.2171228481756,6.71239856157903
"234",2022-03-09 00:02:45,1,303,200,49.2255960986601,6.85866550470225
"235",2022-03-09 00:02:50,1,303,200,49.643378853389,6.45513435061456
"236",2022-03-09 00:02:55,1,303,200,50.4275166870056,6.77334489745826
"237",2022-03-09 00:03:00,1,303,200,48.5410796384162,6.6817918944064
"238",2022-03-09 00:03:05,1,303,200,47.8944948265962,6.65802489684931
"239",2022-03-09 00:03:10,1,303,200,49.4325721319054,7.0039841178421
"240",2022-03-09 00:03:15,1,303,200,47.1414320013416,6.32832408706918
"241",2022-03-09 00:03:20,1,303,200,48.9036901339343,6.28742488174408
"242",2022-03-09 00:03:25,1,303,200,48.6894118675134,6.65172269890542
"243",2022-03-09 00:03:30,1,303,200,48.5934780191572,6.52436475174534
"244",2022-03-09 00:03:35,1,303,200,50.1194961227469,6.73601026525794
"245",2022-03-09 00:03:40,1,303,200,48.2764534097562,6.36716507762848
"246",2022-03-09 00:03:45,1,303,200,48.7061013971398,7.14057920835759
"247",2022-03-09 00:03:50,1,303,200,48.9103281498906,6.49070396239084
"248",2022-03-09 00:03:55,1,303,200,47.7461465244022,6.428792562413
"249",2022-03-09 00:04:00,1,303,200,50.3091391012338,7.10986678928405
"250",2022-03-09 00:04:05,1,303,200,48.4771737519581,6.56999370600212
"251",2022-03-09 00:04:10,1,303,200,50.3628015883035,6.83578640400017
"252",2022-03-09 00:04:15,1,303,200,50.0133691089994,7.44217272595282
"253",2022-03-09 00:04:20,1,303,200,47.1495514222919,6.74064060080076
"254",2022-03-09 00:04:25,1,303,200,48.7459108480827,6.72021155924571
"255",2022-03-09 00:04:30,1,303,200,47.6676817887832,6.80033694969561
"256",2022-03-09 00:04:35,1,303,200,49.6415045766189,6.8752873002973
"257",2022-03-09 00:04:40,1,303,200,48.8944022219396,6.92314226164626
"258",2022-03-09 00:04:45,1,303,200,48.2700746531826,6.99945014823571
"259",2022-03-09 00:04:50,1,303,200,48.3631066967798,6.61944819986244
"260",2022-03-09 00:04:55,1,303,200,49.2783722750309,6.42856835311133
"261",2022-03-09 00:05:00,1,303,200,49.6695280485669,6.62652749320237
"262",2022-03-09 00:05:05,1,303,200,49.5864580721197,6.68474799804853
"263",2022-03-09 00:05:10,1,303,200,48.4805976209613,6.44068218881174
"264",2022-03-09 00:05:15,1,303,200,48.7715464526463,6.51827208965013
"265",2022-03-09 00:05:20,1,303,200,49.2125884992325,6.83824340393447
"266",2022-03-09 00:05:25,1,303,200,48.6841889649344,7.07176282157212
"267",2022-03-09 00:05:30,1,303,200,46.9346033117506,6.43674682320662
"268",2022-03-09 00:05:35,1,303,200,48.4762896857174,6.64243127640288
"269",2022-03-09 00:05:40,1,303,200,48.6107482922731,6.64671362897524
"270",2022-03-09 00:05:45,1,303,200,48.197782191126,6.67399178191114
"271",2022-03-09 00:05:50,1,303,200,48.5354295340405,6.70698354046622
"272",2022-03-09 00:05:55,1,303,200,49.4309394218929,6.66400982266179
"273",2022-03-09 00:06:00,1,303,200,48.7264997711544,6.68925203002001
"274",2022-03-09 00:06:05,1,303,200,46.9460273857596,6.8505679606355
"275",2022-03-09 00:06:10,1,303,200,49.2851278504293,6.40110730072743
"276",2022-03-09 00:06:15,1,303,200,50.9024648379968,6.8127213706624
"277",2022-03-09 00:06:20,1,303,200,50.592487150982,6.3903092251186
"278",2022-03-09 00:06:25,1,303,200,49.2428549347514,6.74028818815586
"279",2022-03-09 00:06:30,1,303,200,47.3209703092031,6.61566107017987
"280",2022-03-09 00:06:35,1,303,200,48.0964191969378,6.67598126402881
"281",2022-03-09 00:06:40,1,303,200,48.5388253761577,6.3188304932645
"282",2022-03-09 00:06:45,1,303,200,47.2431728886237,6.63007827360966
"283",2022-03-09 00:06:50,1,303,200,48.5009051694572,6.43783416997193
"284",2022-03-09 00:06:55,1,303,200,47.1433178330553,6.78664662472624
"285",2022-03-09 00:07:00,1,303,200,48.5869235840185,6.61541989634737
"286",2022-03-09 00:07:05,1,303,200,48.989025432894,6.94570295695205
"287",2022-03-09 00:07:10,1,303,200,48.105990511369,6.90461176743461
"288",2022-03-09 00:07:15,1,303,200,48.3200023114341,6.4315819964369
"289",2022-03-09 00:07:20,1,303,200,50.5106663647572,6.19870748445942
"290",2022-03-09 00:07:25,1,303,200,47.9645256578284,6.69178160585392
"291",2022-03-09 00:07:30,1,303,200,50.2968822966689,6.91315096471969
"292",2022-03-09 00:07:35,1,303,200,48.6656494951905,6.74622953419339
"293",2022-03-09 00:07:40,1,303,200,49.7761293969308,6.5809463040367
"294",2022-03-09 00:07:45,1,303,200,48.9494747063009,7.35657308690935
"295",2022-03-09 00:07:50,1,303,200,48.874686382676,6.65644278118508
"296",2022-03-09 00:07:55,1,303,200,49.5314639471053,6.66642856594515
"297",2022-03-09 00:08:00,1,303,200,48.5914396171437,6.33584765827245
"298",2022-03-09 00:08:05,1,303,200,47.9182717481733,6.60914491101255
"299",2022-03-09 00:08:10,1,303,200,47.4067150151771,6.7479001981652
"300",2022-03-09 00:08:15,1,303,200,48.8956573393871,6.76573447133281
"301",2022-03-09 00:08:20,1,303,200,50.801963570441,6.58740021236243
"302",2022-03-09 00:08:25,1,303,200,48.194550612758,6.63007053252616
"303",2022-03-09 00:08:30,1,303,200,50.1158399362005,6.57001421220736
"304",2022-03-09 00:08:35,1,303,200,48.4976553072171,7.31538569442771
"305",2022-03-09 00:08:40,1,303,200,48.606353754661,6.47354572962743
"306",2022-03-09 00:08:45,1,303,200,47.0789009239786,7.03233784296044
"307",2022-03-09 00:08:50,1,303,200,48.1973877333213,6.32818395584501
"308",2022-03-09 00:08:55,1,303,200,49.284156091923,6.64590099991354
"309",2022-03-09 00:09:00,1,303,200,48.9102655626609,6.6257516120016
"310",2022-03-09 00:09:05,1,303,200,47.5755628287923,6.55943402762303
"311",2022-03-09 00:09:10,1,303,200,47.7331486891055,6.7837859451951
"312",2022-03-09 00:09:15,1,303,200,49.1977235395241,6.69439713571928
"313",2022-03-09 00:09:20,1,303,200,49.1129669822391,7.03455408618182
"314",2022-03-09 00:09:25,1,303,200,48.9791118609982,6.59739108767192
"315",2022-03-09 00:09:30,1,303,200,48.1578951567622,6.58532431875552
"316",2022-03-09 00:09:35,1,303,200,47.149539682331,6.56300243683984
"317",2022-03-09 00:09:40,1,303,200,49.8131758042947,6.65960511081207
"318",2022-03-09 00:09:45,1,303,200,48.6879223878616,6.72904477763056
"319",2022-03-09 00:09:50,1,303,200,48.389431281478,6.73000715937811
"320",2022-03-09 00:09:55,1,303,200,49.6953870413772,6.42088575103243
"321",2022-03-09 00:10:00,1,303,200,49.0258880740644,6.62971608433208
"322",2022-03-09 00:10:05,1,303,200,49.3753265792881,6.46350779394967
"323",2022-03-09 00:10:10,1,303,200,49.5788565797205,6.64821637799374
"324",2022-03-09 00:10:15,1,303,200,46.8973156998555,6.77533752584704
"325",2022-03-09 00:10:20,1,303,200,47.9958252194139,6.71437624258451
"326",2022-03-09 00:10:25,1,303,200,46.6938569255303,6.53587745713592
"327",2022-03-09 00:10:30,1,303,200,47.8931378571203,6.44661401272188
"328",2022-03-09 00:10:35,1,303,200,48.5430645483291,7.07762358184303
"329",2022-03-09 00:10:40,1,303,200,48.0264611394935,6.89360763878498
"330",2022-03-09 00:10:45,1,303,200,48.5280302256501,6.88944548628845
"331",2022-03-09 00:10:50,1,303,200,48.2904585405463,7.00171927775564
"332",2022-03-09 00:10:55,1,303,200,50.2137501287357,6.45994308110482
"333",2022-03-09 00:11:00,1,303,200,48.2628470367801,6.71157730200196
"334",2022-03-09 00:11:05,1,303,200,49.9059610445743,6.52286694818584
"335",2022-03-09 00:11:10,1,303,200,46.8412037951082,7.17829143934716
"336",2022-03-09 00:11:15,1,303,200,49.4152978677014,6.64242487066532
"337",2022-03-09 00:11:20,1,303,200,47.9522133204014,6.39327512302446
"338",2022-03-09 00:11:25,1,303,200,50.8942839382491,6.83331939435902
"339",2022-03-09 00:11:30,1,303,200,47.7097596408141,6.48137988938618
"340",2022-03-09 00:11:35,1,303,200,47.8518747576067,6.34878751437222
"341",2022-03-09 00:11:40,1,303,200,47.8397907023698,6.16895640851369
"342",2022-03-09 00:11:45,1,303,200,51.5021945102887,6.72949884288864
"343",2022-03-09 00:11:50,1,303,200,48.4863303232642,6.8575904345633
"344",2022-03-09 00:11:55,1,303,200,47.9313744935065,6.65828047822331
"345",2022-03-09 00:12:00,1,303,200,50.5410665882024,6.30182781438361
"346",2022-03-09 00:12:05,1,303,200,48.9908879147102,6.67734156799295
"347",2022-03-09 00:12:10,1,303,200,49.1838803877645,6.81619778134522
"348",2022-03-09 00:12:15,1,303,200,48.2645890382079,6.40329966291635
"349",2022-03-09 00:12:20,1,303,200,48.8812019309742,6.68348835882089
"350",2022-03-09 00:12:25,1,303,200,50.8328471345789,6.2852956218495
"351",2022-03-09 00:12:30,1,303,200,47.0459411790032,6.86095295425292
"352",2022-03-09 00:12:35,1,303,200,50.5179567152331,6.77765425014762
"353",2022-03-09 00:12:40,1,303,200,48.3225398015102,6.50546467934813
"354",2022-03-09 00:12:45,1,303,200,49.6996971265709,6.28416958740174
"355",2022-03-09 00:12:50,1,303,200,50.0103824208964,6.9606871221574
"356",2022-03-09 00:12:55,1,303,200,47.3291069677527,6.86440154872787
"357",2022-03-09 00:13:00,1,303,200,49.7485602300364,6.8561812372013
"358",2022-03-09 00:13:05,1,303,200,47.8227526700691,6.60854983384875
"359",2022-03-09 00:13:10,1,303,200,48.1585439585551,7.08224569900307
"360",2022-03-09 00:13:15,1,303,200,50.0178976338089,6.47861048519405
"361",2022-03-09 00:13:20,1,303,200,49.9685828207164,6.4732963467835
"362",2022-03-09 00:13:25,1,303,200,47.9918695630866,6.9602045254408
"363",2022-03-09 00:13:30,1,303,200,47.7599854823195,6.37346567589553
"364",2022-03-09 00:13:35,1,303,200,49.5351709749427,7.18822460932017
"365",2022-03-09 00:13:40,1,303,200,48.0297660997307,6.56239432542328
"366",2022-03-09 00:13:45,1,303,200,45.9480925758526,7.09446804358157
"367",2022-03-09 00:13:50,1,303,200,49.7138762370876,6.42745947766382
